,GMSD,PSNR,SSIM,VIF
0,0.180058262,15.00218773,0.737442352,0.087407112
1,0.180531773,15.56169721,0.725795983,0.112935668
2,0.215478118,16.69866212,0.727160591,0.25416123
3,0.223530903,17.35508874,0.73479332,0.321666493
4,0.223266903,17.42969901,0.734622523,0.331174036
5,0.216332536,17.77448,0.750481103,0.367545321
6,0.216090106,18.19845697,0.760534377,0.397195724
7,0.156845751,21.73126005,0.815711825,0.663655302
8,0.151187779,22.55869961,0.830227007,0.706499472
9,0.150570718,22.78989799,0.83588556,0.726620913
10,0.146644545,23.42375086,0.845083632,0.75833022
11,0.146529282,23.47719522,0.847665982,0.760286844
12,0.080223646,25.46511006,0.869816496,0.836041673
13,0.078808156,25.77244022,0.873115756,0.846355881
14,0.078344894,25.85688708,0.873982615,0.849886507
15,0.080445743,25.94757329,0.874802479,0.85290667
16,0.076315273,26.10810942,0.877035891,0.855401822
17,0.075594897,26.13314075,0.8772584,0.853967756
18,0.075386684,26.18765776,0.877623333,0.855724187
19,0.073632757,26.31896559,0.879564749,0.861281459
